Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       2/113         BGBCP_ModuleBuffer [8]
                0.00    0.00     111/113         BGBPP_Include <cycle 1> [65]
[428]    0.0    0.00    0.00     113         BGBCP_PushLinenum [428]
-----------------------------------------------
                0.00    0.00      16/108         SXIL_SyncESP [441]
                0.00    0.00      16/108         SXIL_ReturnValue [268]
                0.00    0.00      76/108         SXIL_GenRefStrDisp [439]
[429]    0.0    0.00    0.00     108         SXIL_RegName [429]
-----------------------------------------------
                0.00    0.00      50/107         SXIL_ParseOpArgs [449]
                0.00    0.00      57/107         SXIL_ParseCommand [145]
[430]    0.0    0.00    0.00     107         SXIL_EncodeOpcode [430]
-----------------------------------------------
                0.00    0.00      50/100         SXIL_ParseOpArgs [449]
                0.00    0.00      50/100         SXIL_ParseCommand [145]
[431]    0.0    0.00    0.00     100         SXIL_LookupOpcode [431]
-----------------------------------------------
                0.00    0.00       2/100         SXIL_Dup [280]
                0.00    0.00       2/100         SXIL_AsmMovXRegXRegT [548]
                0.00    0.00       4/100         SXIL_SyncStack1 [394]
                0.00    0.00       4/100         SXIL_OprGeneric [275]
                0.00    0.00       8/100         SXIL_ReturnValue [268]
                0.00    0.00      80/100         SXIL_PopXFTmpT [248]
[432]    0.0    0.00    0.00     100         SXIL_TypeSmallLongP [432]
                0.00    0.00     100/5660        SXIL_TypeBaseLitP [331]
-----------------------------------------------
                0.00    0.00       2/94          SXIL_Dup [280]
                0.00    0.00       8/94          SXIL_OprGeneric [275]
                0.00    0.00      40/94          SXIL_Exch [266]
                0.00    0.00      44/94          SXIL_OprVectorSSE [137]
[433]    0.0    0.00    0.00      94         SXIL_StackIdx [433]
-----------------------------------------------
                0.00    0.00       7/85          BASM_LinkRefChain [341]
                0.00    0.00      78/85          BASM_AddSymRef [120]
[434]    0.0    0.00    0.00      85         BASM_LinkReference [434]
-----------------------------------------------
                0.00    0.00       8/82          SXIL_DecSVLI [501]
                0.00    0.00      74/82          SXIL_TransOpcodeOp [122]
[435]    0.0    0.00    0.00      82         SXIL_DecVLI [435]
-----------------------------------------------
                0.00    0.00      80/80          SXIL_PopXFTmpT [248]
[436]    0.0    0.00    0.00      80         SXIL_CheckRegVar [436]
                0.00    0.00      80/1690        SXIL_RegXRegP [362]
-----------------------------------------------
                0.00    0.00      78/78          SXIL_ProcessBuffer [17]
[437]    0.0    0.00    0.00      78         SXIL_SizeStruct [437]
                0.00    0.00     647/8654        SXIL_SizeType <cycle 5> [321]
-----------------------------------------------
                0.00    0.00       8/76          SXIL_StoreMemXRegTy [508]
                0.00    0.00      28/76          SXIL_LoadMemTy [279]
                0.00    0.00      40/76          SXIL_LoadMemXRegTy [457]
[438]    0.0    0.00    0.00      76         SXIL_GenRefStr [438]
                0.00    0.00      76/76          SXIL_GenRefStrDisp [439]
-----------------------------------------------
                0.00    0.00      76/76          SXIL_GenRefStr [438]
[439]    0.0    0.00    0.00      76         SXIL_GenRefStrDisp [439]
                0.00    0.00      76/108         SXIL_RegName [429]
                0.00    0.00      76/114         sxil_rstrdup [426]
-----------------------------------------------
                0.00    0.00      74/74          SXIL_SyncStack2 [262]
[440]    0.0    0.00    0.00      74         SXIL_FlushST [440]
                0.00    0.00      74/2668        SXIL_TypeFloatP [347]
                0.00    0.00      74/2584        SXIL_TypeDoubleP [350]
                0.00    0.00      74/122         SXIL_TypeFloat80P [417]
-----------------------------------------------
                0.00    0.00      74/74          SXIL_SyncStack [261]
[441]    0.0    0.00    0.00      74         SXIL_SyncESP [441]
                0.00    0.00      16/108         SXIL_RegName [429]
                0.00    0.00      16/616         sxasm_print_lln [373]
-----------------------------------------------
                0.00    0.00      70/70          SXIL_SizeTypeCount <cycle 5> [322]
[442]    0.0    0.00    0.00      70         SXIL_LookupStruct [442]
-----------------------------------------------
                0.00    0.00       8/70          SXIL_TransOpcodeOp [122]
                0.00    0.00      28/70          SXIL_LoadGeneric [234]
                0.00    0.00      34/70          SXIL_Builtin [123]
[443]    0.0    0.00    0.00      70         SXIL_PopSymStr [443]
-----------------------------------------------
                0.00    0.00      70/70          SXIL_TransOpcodeOp [122]
[444]    0.0    0.00    0.00      70         SXIL_PushSymInt [444]
-----------------------------------------------
                0.00    0.00       2/68          SXIL_Dup [280]
                0.00    0.00       2/68          SXIL_FVecLenSSE [281]
                0.00    0.00      12/68          SXIL_PopXFTmpT [248]
                0.00    0.00      24/68          SXIL_OprQuatMulSSE [138]
                0.00    0.00      28/68          SXIL_LoadMemTy [279]
[445]    0.0    0.00    0.00      68         SXIL_AllocXReg [445]
-----------------------------------------------
                0.00    0.00       8/58          SXIL_StoreMemXRegTy [508]
                0.00    0.00      22/58          SXIL_OprVectorSSE [137]
                0.00    0.00      28/58          SXIL_LoadMemXRegTy [457]
[446]    0.0    0.00    0.00      58         SXIL_TypeFVecP [446]
                0.00    0.00      58/4874        SXIL_TypeBaseP [336]
-----------------------------------------------
                0.00    0.00       8/56          SXIL_Cast [497]
                0.00    0.00       8/56          SXIL_StoreMemXRegTy [508]
                0.00    0.00      40/56          SXIL_LoadMemXRegTy [457]
[447]    0.0    0.00    0.00      56         SXIL_TypeHFloatP [447]
                0.00    0.00      56/4874        SXIL_TypeBaseP [336]
-----------------------------------------------
                0.00    0.00      56/56          BASM_COFF_StoreObjectBuf [541]
[448]    0.0    0.00    0.00      56         basm_coff_set16 [448]
-----------------------------------------------
                0.00    0.00      50/50          SXIL_ParseCommand [145]
[449]    0.0    0.00    0.00      50         SXIL_ParseOpArgs [449]
                0.00    0.00      50/100         SXIL_LookupOpcode [431]
                0.00    0.00      50/107         SXIL_EncodeOpcode [430]
-----------------------------------------------
                0.00    0.00      49/49          BGBCP_Statement <cycle 4> [216]
[450]    0.0    0.00    0.00      49         BGBCP_ParseStatementName [450]
-----------------------------------------------
                0.00    0.00       2/46          SXIL_Dup [280]
                0.00    0.00      16/46          SXIL_Exch [266]
                0.00    0.00      28/46          SXIL_LoadMemTy [279]
[451]    0.0    0.00    0.00      46         SXIL_TypeSSEP [451]
                0.00    0.00      46/2303        SXIL_TypeSSE64P [352]
                0.00    0.00      38/2293        SXIL_TypeSSE128P [353]
-----------------------------------------------
                0.00    0.00      46/46          basm_coff_idxstr2 [453]
[452]    0.0    0.00    0.00      46         basm_coff_idxstr [452]
                0.00    0.00      30/128         basm_coff_set32 [409]
-----------------------------------------------
                0.00    0.00      46/46          BASM_COFF_StoreObjectBuf [541]
[453]    0.0    0.00    0.00      46         basm_coff_idxstr2 [453]
                0.00    0.00      46/46          basm_coff_idxstr [452]
-----------------------------------------------
                0.00    0.00      20/42          SXIL_StackLit12P [481]
                0.00    0.00      22/42          SXIL_StackLitP [475]
[454]    0.0    0.00    0.00      42         SXIL_StackIdxLitP [454]
-----------------------------------------------
                0.00    0.00      41/41          BGBPP_Expand [74]
[455]    0.0    0.00    0.00      41         BGBPP_ParseArg [455]
-----------------------------------------------
                0.00    0.00       4/41          SXIL_EncSVLI [526]
                0.00    0.00      37/41          SXIL_ParseCommand [145]
[456]    0.0    0.00    0.00      41         SXIL_EncVLI [456]
-----------------------------------------------
                0.00    0.00      12/40          SXIL_AsmPopXRegT [249]
                0.00    0.00      28/40          SXIL_LoadMemTy [279]
[457]    0.0    0.00    0.00      40         SXIL_LoadMemXRegTy [457]
                0.00    0.00      40/76          SXIL_GenRefStr [438]
                0.00    0.00      40/150         SXIL_XRegName [398]
                0.00    0.00      40/122         SXIL_TypeFloat80P [417]
                0.00    0.00      40/56          SXIL_TypeHFloatP [447]
                0.00    0.00      40/2668        SXIL_TypeFloatP [347]
                0.00    0.00      40/616         sxasm_print_lln [373]
                0.00    0.00      28/2584        SXIL_TypeDoubleP [350]
                0.00    0.00      28/36          SXIL_TypeFImagP [461]
                0.00    0.00      28/36          SXIL_TypeFComplexP [460]
                0.00    0.00      28/38          SXIL_TypeDImagP [459]
                0.00    0.00      28/38          SXIL_TypeDComplexP [458]
                0.00    0.00      28/58          SXIL_TypeFVecP [446]
-----------------------------------------------
                0.00    0.00       2/38          SXIL_AsmMovXRegXRegT [548]
                0.00    0.00       8/38          SXIL_StoreMemXRegTy [508]
                0.00    0.00      28/38          SXIL_LoadMemXRegTy [457]
[458]    0.0    0.00    0.00      38         SXIL_TypeDComplexP [458]
                0.00    0.00      38/5660        SXIL_TypeBaseLitP [331]
-----------------------------------------------
                0.00    0.00       2/38          SXIL_AsmMovXRegXRegT [548]
                0.00    0.00       8/38          SXIL_StoreMemXRegTy [508]
                0.00    0.00      28/38          SXIL_LoadMemXRegTy [457]
[459]    0.0    0.00    0.00      38         SXIL_TypeDImagP [459]
                0.00    0.00      38/5660        SXIL_TypeBaseLitP [331]
-----------------------------------------------
                0.00    0.00       8/36          SXIL_StoreMemXRegTy [508]
                0.00    0.00      28/36          SXIL_LoadMemXRegTy [457]
[460]    0.0    0.00    0.00      36         SXIL_TypeFComplexP [460]
                0.00    0.00      36/5660        SXIL_TypeBaseLitP [331]
-----------------------------------------------
                0.00    0.00       8/36          SXIL_StoreMemXRegTy [508]
                0.00    0.00      28/36          SXIL_LoadMemXRegTy [457]
[461]    0.0    0.00    0.00      36         SXIL_TypeFImagP [461]
                0.00    0.00      36/5660        SXIL_TypeBaseLitP [331]
-----------------------------------------------
                0.00    0.00      36/36          basm_rand_key18 [491]
[462]    0.0    0.00    0.00      36         basm_rand [462]
-----------------------------------------------
                                   4             BGBCC_CompileForm <cycle 3> [259]
                                  27             BGBCC_CompileExprListReverse <cycle 3> [285]
                0.00    0.00       4/4           BGBCC_CompileStatement [238]
[463]    0.0    0.00    0.00      35         BGBCC_CompileExpr <cycle 3> [463]
                                  35             BGBCC_CompileExprT <cycle 3> [254]
-----------------------------------------------
                0.00    0.00      35/35          BGBCC_ReduceForm <cycle 2> [230]
[464]    0.0    0.00    0.00      35         BGBCC_IsIntP [464]
                0.00    0.00      35/114244      BCCX_TagIsP [293]
-----------------------------------------------
                0.00    0.00      34/34          BGBGC_NewBlock [482]
[465]    0.0    0.00    0.00      34         BGBGC_ChunkSetEnt [465]
-----------------------------------------------
                0.00    0.00      34/34          SXIL_Builtin [123]
[466]    0.0    0.00    0.00      34         SXIL_Builtin_TryName [466]
-----------------------------------------------
                0.00    0.00      34/34          SXIL_Parse_Token [302]
[467]    0.0    0.00    0.00      34         SXIL_Parse_MatchTokenListLen [467]
-----------------------------------------------
                0.00    0.00      34/34          SXIL_Parse_Token [302]
[468]    0.0    0.00    0.00      34         SXIL_Parse_OpChar [468]
-----------------------------------------------
                0.00    0.00      34/34          SXIL_Parse_Token [302]
[469]    0.0    0.00    0.00      34         sxil_stricmp [469]
-----------------------------------------------
                0.00    0.00      32/32          SXIL_FreeContext [527]
[470]    0.0    0.00    0.00      32         sxil_free [470]
-----------------------------------------------
                0.00    0.00      28/28          SXIL_LoadNameRef [236]
[471]    0.0    0.00    0.00      28         SXIL_LoadArgOffset [471]
-----------------------------------------------
                0.00    0.00      28/28          SXIL_LoadNameRef [236]
[472]    0.0    0.00    0.00      28         SXIL_LoadLocalOffset [472]
-----------------------------------------------
                0.00    0.00      12/24          SXIL_StackLastPos [489]
                0.00    0.00      12/24          SXIL_PopXFTmpT [248]
[473]    0.0    0.00    0.00      24         SXIL_SetStackPos [473]
-----------------------------------------------
                0.00    0.00      24/24          SXIL_OprCustomLst [503]
[474]    0.0    0.00    0.00      24         SXIL_TypeTemplateP [474]
                0.00    0.00      40/4874        SXIL_TypeBaseP [336]
                0.00    0.00      24/10815       SXIL_TypeLitP [316]
                0.00    0.00       4/4           SXIL_TypePredP [532]
                0.00    0.00       4/4           SXIL_TypeNumberP [531]
-----------------------------------------------
                0.00    0.00       2/22          SXIL_Dup [280]
                0.00    0.00      20/22          SXIL_Exch [266]
[475]    0.0    0.00    0.00      22         SXIL_StackLitP [475]
                0.00    0.00      22/42          SXIL_StackIdxLitP [454]
-----------------------------------------------
                0.00    0.00       4/22          SXIL_TypeNumberP [531]
                0.00    0.00       8/22          SXIL_OprGeneric [275]
                0.00    0.00      10/22          SXIL_OprVectorSSE [137]
[476]    0.0    0.00    0.00      22         SXIL_TypeRealP [476]
                0.00    0.00      22/5660        SXIL_TypeBaseLitP [331]
-----------------------------------------------
                0.00    0.00       7/21          BASM_BeginAssembly <cycle 8> [210]
                0.00    0.00      14/21          BASM_AssembleCtxBuf [35]
[477]    0.0    0.00    0.00      21         BASM_ResetCtx [477]
-----------------------------------------------
                0.00    0.00      20/20          SXIL_EmitVarValue [479]
[478]    0.0    0.00    0.00      20         SXIL_EmitVarNull [478]
                0.00    0.00      20/77297       SXIL_TypeArrP [294]
                0.00    0.00      20/23091       SXIL_TypePtrP [307]
                0.00    0.00      18/616         sxasm_print_lln [373]
                0.00    0.00      13/10423       SXIL_TypeBasicP [317]
-----------------------------------------------
                0.00    0.00      20/20          SXIL_ProcessBuffer [17]
[479]    0.0    0.00    0.00      20         SXIL_EmitVarValue [479]
                0.00    0.00      20/20          SXIL_EmitVarNull [478]
-----------------------------------------------
                0.00    0.00      20/20          SXIL_ParseVar [243]
[480]    0.0    0.00    0.00      20         SXIL_Parse_TypeSig [480]
                0.00    0.00      20/114         sxil_rstrdup [426]
-----------------------------------------------
                0.00    0.00      20/20          SXIL_Exch [266]
[481]    0.0    0.00    0.00      20         SXIL_StackLit12P [481]
                0.00    0.00      20/42          SXIL_StackIdxLitP [454]
-----------------------------------------------
                0.00    0.00       1/17          BGBGC_Alloc [404]
                0.00    0.00      16/17          BGBGC_Init <cycle 7> [98]
[482]    0.0    0.00    0.00      17         BGBGC_NewBlock [482]
                0.00    0.00      34/34          BGBGC_ChunkSetEnt [465]
                0.00    0.00      17/17          log2up [483]
-----------------------------------------------
                0.00    0.00      17/17          BGBGC_NewBlock [482]
[483]    0.0    0.00    0.00      17         log2up [483]
-----------------------------------------------
                0.00    0.00       8/16          SXIL_FlushPushReg [258]
                0.00    0.00       8/16          SXIL_Enter [93]
[484]    0.0    0.00    0.00      16         SXIL_StackPos [484]
-----------------------------------------------
                0.00    0.00       8/16          SXIL_OprGeneric [275]
                0.00    0.00       8/16          SXIL_ReturnValue [268]
[485]    0.0    0.00    0.00      16         SXIL_TypeVariantP [485]
                0.00    0.00      16/5660        SXIL_TypeBaseLitP [331]
-----------------------------------------------
                0.00    0.00       1/14          BASM_InitLink [561]
                0.00    0.00       1/14          BASM_Init <cycle 8> [124]
                0.00    0.00      12/14          basm_rand_key18 [491]
[486]    0.0    0.00    0.00      14         BASM_InitRand [486]
                0.00    0.00       1/1           basm_genseed [577]
-----------------------------------------------
                0.00    0.00      14/14          SXIL_GetBlockSig [528]
[487]    0.0    0.00    0.00      14         SXIL_GetTypeSig [487]
                0.00    0.00      14/23091       SXIL_TypePtrP [307]
                0.00    0.00      14/12931       SXIL_TypeExtP [314]
                0.00    0.00      14/114         sxil_rstrdup [426]
-----------------------------------------------
                0.00    0.00      12/12          SXIL_AsmPopXRegT [249]
[488]    0.0    0.00    0.00      12         SXIL_AddSP [488]
-----------------------------------------------
                0.00    0.00      12/12          SXIL_PopXFTmpT [248]
[489]    0.0    0.00    0.00      12         SXIL_StackLastPos [489]
                0.00    0.00      12/24          SXIL_SetStackPos [473]
-----------------------------------------------
                0.00    0.00      12/12          basm_rstrdup [492]
[490]    0.0    0.00    0.00      12         basm_ralloc [490]
-----------------------------------------------
                0.00    0.00      12/12          BASM_GenSym [70]
[491]    0.0    0.00    0.00      12         basm_rand_key18 [491]
                0.00    0.00      36/36          basm_rand [462]
                0.00    0.00      12/14          BASM_InitRand [486]
-----------------------------------------------
                0.00    0.00      12/12          BASM_GenSym [70]
[492]    0.0    0.00    0.00      12         basm_rstrdup [492]
                0.00    0.00      12/12          basm_ralloc [490]
-----------------------------------------------
                0.00    0.00      10/10          vfzip_vfmount [494]
[493]    0.0    0.00    0.00      10         VFZIP_OpenZip [493]
-----------------------------------------------
                0.00    0.00      10/10          vf_mount <cycle 6> [154]
[494]    0.0    0.00    0.00      10         vfzip_vfmount [494]
                0.00    0.00      10/10          VFZIP_OpenZip [493]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_TransBlock [73]
[495]    0.0    0.00    0.00       8         SXIL_AliasNameTop [495]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_ReturnValue [268]
[496]    0.0    0.00    0.00       8         SXIL_AllocRegTmp [496]
                0.00    0.00       8/8           SXIL_CheckFreeTmpReg [500]
                0.00    0.00       8/8           SXIL_FlushReg [502]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_ReturnValue [268]
[497]    0.0    0.00    0.00       8         SXIL_Cast [497]
                0.00    0.00       8/8           SXIL_CastCustom [498]
                0.00    0.00       8/56          SXIL_TypeHFloatP [447]
                0.00    0.00       8/10815       SXIL_TypeLitP [316]
                0.00    0.00       8/114         SXIL_TypeSmallIntP [425]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_Cast [497]
[498]    0.0    0.00    0.00       8         SXIL_CastCustom [498]
                0.00    0.00       8/8           SXIL_CastCustomLst [499]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_CastCustom [498]
[499]    0.0    0.00    0.00       8         SXIL_CastCustomLst [499]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_AllocRegTmp [496]
[500]    0.0    0.00    0.00       8         SXIL_CheckFreeTmpReg [500]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_TransOpcodeOp [122]
[501]    0.0    0.00    0.00       8         SXIL_DecSVLI [501]
                0.00    0.00       8/82          SXIL_DecVLI [435]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_AllocRegTmp [496]
[502]    0.0    0.00    0.00       8         SXIL_FlushReg [502]
                0.00    0.00       8/1690        SXIL_RegXRegP [362]
                0.00    0.00       8/1444        SXIL_FlushReg2 [363]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_OprCustom [529]
[503]    0.0    0.00    0.00       8         SXIL_OprCustomLst [503]
                0.00    0.00      24/24          SXIL_TypeTemplateP [474]
                0.00    0.00      12/10815       SXIL_TypeLitP [316]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_TransOpcodeOp [122]
[504]    0.0    0.00    0.00       8         SXIL_PopLitInt [504]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_TransOpcodeOp [122]
[505]    0.0    0.00    0.00       8         SXIL_PushLitInt [505]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_OprQuatMulSSE [138]
[506]    0.0    0.00    0.00       8         SXIL_ReserveNumXReg [506]
                0.00    0.00      24/1690        SXIL_RegXRegP [362]
                0.00    0.00       8/10815       SXIL_TypeLitP [316]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_TransBlock [73]
[507]    0.0    0.00    0.00       8         SXIL_ResetRegRover [507]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_AsmPushXRegT [257]
[508]    0.0    0.00    0.00       8         SXIL_StoreMemXRegTy [508]
                0.00    0.00       8/76          SXIL_GenRefStr [438]
                0.00    0.00       8/150         SXIL_XRegName [398]
                0.00    0.00       8/122         SXIL_TypeFloat80P [417]
                0.00    0.00       8/56          SXIL_TypeHFloatP [447]
                0.00    0.00       8/2668        SXIL_TypeFloatP [347]
                0.00    0.00       8/2584        SXIL_TypeDoubleP [350]
                0.00    0.00       8/36          SXIL_TypeFImagP [461]
                0.00    0.00       8/36          SXIL_TypeFComplexP [460]
                0.00    0.00       8/38          SXIL_TypeDImagP [459]
                0.00    0.00       8/38          SXIL_TypeDComplexP [458]
                0.00    0.00       8/58          SXIL_TypeFVecP [446]
                0.00    0.00       8/616         sxasm_print_lln [373]
-----------------------------------------------
                0.00    0.00       8/8           SXIL_AsmPushXRegT [257]
[509]    0.0    0.00    0.00       8         SXIL_SubSP [509]
-----------------------------------------------
                0.00    0.00       7/7           BASM_LinkModule <cycle 8> [110]
[510]    0.0    0.00    0.00       7         BASM_AllocDataSz [510]
-----------------------------------------------
                0.00    0.00       7/7           BASM_LinkModule <cycle 8> [110]
[511]    0.0    0.00    0.00       7         BASM_AllocTextSz [511]
-----------------------------------------------
                0.00    0.00       7/7           BASM_AssembleCtxBuf [35]
[512]    0.0    0.00    0.00       7         BASM_CopyLblCtx [512]
-----------------------------------------------
                0.00    0.00       7/7           BASM_PP_Filter [116]
[513]    0.0    0.00    0.00       7         BASM_PP_CleanupDefines [513]
-----------------------------------------------
                0.00    0.00       7/7           BASM_UnlinkRefChain [342]
[514]    0.0    0.00    0.00       7         BASM_UnlinkReference [514]
-----------------------------------------------
                0.00    0.00       7/7           BGBCC_ReduceForm <cycle 2> [230]
[515]    0.0    0.00    0.00       7         BGBCC_IsRealP [515]
                0.00    0.00      14/114244      BCCX_TagIsP [293]
-----------------------------------------------
                0.00    0.00       1/7           basm_print <cycle 8> [578]
                0.00    0.00       2/7           BGBCC_LoadCSource [2]
                0.00    0.00       4/7           SXIL_SubmitASM [42]
[516]    0.0    0.00    0.00       7         basm_puts [516]
-----------------------------------------------
                0.00    0.00       6/6           SXIL_ParseCommand [145]
[517]    0.0    0.00    0.00       6         sxil_strisreal [517]
-----------------------------------------------
                                   2             SXIL_SizeTypeCount <cycle 5> [322]
                0.00    0.00       3/8654        SXIL_ProcessBuffer [17]
[518]    0.0    0.00    0.00       5         SXIL_SizeUnion <cycle 5> [518]
                                  47             SXIL_SizeType <cycle 5> [321]
-----------------------------------------------
                0.00    0.00       4/4           BASM_ParseSpecial [142]
[519]    0.0    0.00    0.00       4         BASM_Align [519]
-----------------------------------------------
                0.00    0.00       4/4           BASM_ParseSpecial [142]
[520]    0.0    0.00    0.00       4         BASM_OutQWord [520]
                0.00    0.00      32/6402        BASM_OutByte [329]
-----------------------------------------------
                0.00    0.00       4/4           BGBCC_CompileStatement [238]
[521]    0.0    0.00    0.00       4         BGBCC_CIfy [521]
                0.00    0.00      96/780         BGBPP_ParseChar [371]
-----------------------------------------------
                0.00    0.00       4/4           BGBDY_FetchType <cycle 7> [399]
[522]    0.0    0.00    0.00       4         BGBDY_AddTypeHash [522]
-----------------------------------------------
                                   4             BGBDY_FetchType <cycle 7> [399]
[523]    0.0    0.00    0.00       4         BGBDY_NewType <cycle 7> [523]
                                   4             BGBDY_FindType <cycle 7> [396]
-----------------------------------------------
                0.00    0.00       4/4           BGBCC_Init [5]
[524]    0.0    0.00    0.00       4         BGBPP_AddIncludePathFront [524]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_SyncStack1 [394]
[525]    0.0    0.00    0.00       4         SXIL_AsmPushImm [525]
                0.00    0.00       4/616         sxasm_print_lln [373]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_ParseCommand [145]
[526]    0.0    0.00    0.00       4         SXIL_EncSVLI [526]
                0.00    0.00       4/41          SXIL_EncVLI [456]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_TransBlock [73]
[527]    0.0    0.00    0.00       4         SXIL_FreeContext [527]
                0.00    0.00      32/32          sxil_free [470]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_TransBlock [73]
[528]    0.0    0.00    0.00       4         SXIL_GetBlockSig [528]
                0.00    0.00      14/14          SXIL_GetTypeSig [487]
                0.00    0.00       4/114         sxil_rstrdup [426]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_OprGeneric [275]
[529]    0.0    0.00    0.00       4         SXIL_OprCustom [529]
                0.00    0.00       8/8           SXIL_OprCustomLst [503]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_TransOpcodeOp [122]
[530]    0.0    0.00    0.00       4         SXIL_PushLitFloat [530]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_TypeTemplateP [474]
[531]    0.0    0.00    0.00       4         SXIL_TypeNumberP [531]
                0.00    0.00       4/5660        SXIL_TypeBaseLitP [331]
                0.00    0.00       4/22          SXIL_TypeRealP [476]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_TypeTemplateP [474]
[532]    0.0    0.00    0.00       4         SXIL_TypePredP [532]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_OprGeneric [275]
[533]    0.0    0.00    0.00       4         SXIL_TypeSmallInt128P [533]
                0.00    0.00       4/5660        SXIL_TypeBaseLitP [331]
-----------------------------------------------
                0.00    0.00       4/4           BASM_ParseSpecial [142]
[534]    0.0    0.00    0.00       4         basm_atof_u64_sg [534]
-----------------------------------------------
                0.00    0.00       4/4           SXIL_ParseCommand [145]
[535]    0.0    0.00    0.00       4         sxil_atoi [535]
-----------------------------------------------
                                   1             BASM_Init <cycle 8> [124]
                0.00    0.00       2/29          ccGetAddr [6]
[536]    0.0    0.00    0.00       3         BASM_GetPtr <cycle 8> [536]
                                   3             BASM_Init <cycle 8> [124]
                                   3             BASM_LookupLabel <cycle 8> [69]
-----------------------------------------------
                0.00    0.00       1/3           SXIL_RegisterUnary [576]
                0.00    0.00       2/3           SXIL_XFloat_Init [39]
[537]    0.0    0.00    0.00       3         SXIL_RegisterOperator [537]
-----------------------------------------------
                0.00    0.00       1/3           vfdir_init [581]
                0.00    0.00       1/3           vfzpak_init [583]
                0.00    0.00       1/3           vfzip_init [582]
[538]    0.0    0.00    0.00       3         vf_register_fs [538]
-----------------------------------------------
                0.00    0.00       1/2           BASM_AllocTextChunk [558]
                0.00    0.00       1/2           BASM_AllocDataChunk [557]
[539]    0.0    0.00    0.00       2         BASM_AllocChunkBuffer [539]
-----------------------------------------------
                0.00    0.00       2/2           BASM_EndAssemblyCacheObjBuf [67]
[540]    0.0    0.00    0.00       2         BASM_COFF_EncodeObject [540]
                0.00    0.00       2/2           BASM_COFF_StoreObjectBuf [541]
-----------------------------------------------
                0.00    0.00       2/2           BASM_COFF_EncodeObject [540]
[541]    0.0    0.00    0.00       2         BASM_COFF_StoreObjectBuf [541]
                0.00    0.00     166/166         basm_coff_get32 [392]
                0.00    0.00      98/128         basm_coff_set32 [409]
                0.00    0.00      56/56          basm_coff_set16 [448]
                0.00    0.00      46/46          basm_coff_idxstr2 [453]
-----------------------------------------------
                0.00    0.00       2/2           BGBCC_LoadCSource [2]
[542]    0.0    0.00    0.00       2         BGBCC_CleanupAll [542]
-----------------------------------------------
                0.00    0.00       1/2           BGBCC_Init [5]
                0.00    0.00       1/2           bgbgc_thread_init [86]
[543]    0.0    0.00    0.00       2         BGBGC_AddMarkHandler [543]
-----------------------------------------------
                0.00    0.00       2/2           BGBGC_SpaceAlloc [546]
[544]    0.0    0.00    0.00       2         BGBGC_InitSpace [544]
-----------------------------------------------
                0.00    0.00       2/2           BGBCC_LoadCSource [2]
[545]    0.0    0.00    0.00       2         BGBGC_SaveSig [545]
-----------------------------------------------
                0.00    0.00       2/2           gcllSpaceNew <cycle 7> [553]
[546]    0.0    0.00    0.00       2         BGBGC_SpaceAlloc [546]
                0.00    0.00       2/2           BGBGC_InitSpace [544]
-----------------------------------------------
                0.00    0.00       2/2           BGBPP_Directive <cycle 1> [13]
[547]    0.0    0.00    0.00       2         BGBPP_DeleteDefine [547]
-----------------------------------------------
                0.00    0.00       2/2           SXIL_Dup [280]
[548]    0.0    0.00    0.00       2         SXIL_AsmMovXRegXRegT [548]
                0.00    0.00       4/150         SXIL_XRegName [398]
                0.00    0.00       2/2668        SXIL_TypeFloatP [347]
                0.00    0.00       2/2584        SXIL_TypeDoubleP [350]
                0.00    0.00       2/38          SXIL_TypeDImagP [459]
                0.00    0.00       2/38          SXIL_TypeDComplexP [458]
                0.00    0.00       2/100         SXIL_TypeSmallLongP [432]
                0.00    0.00       2/2           SXIL_TypeInt128P [551]
                0.00    0.00       2/8642        SXIL_TypeWPtrP [323]
                0.00    0.00       2/616         sxasm_print_lln [373]
-----------------------------------------------
                0.00    0.00       2/2           SXIL_EndModuleBuffer [7]
